sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,c_charge_desc,race,two_year_recid
1,20,0,0,0,1,35,1,0
1,20,0,0,0,1,23,0,0
0,23,0,0,0,0,62,0,1
1,64,0,0,13,0,363,0,1
1,20,0,0,0,0,49,1,1
0,27,0,0,0,1,23,0,0
0,37,0,0,0,1,173,1,0
1,32,0,0,11,1,363,0,1
1,31,0,0,0,0,158,1,0
1,27,0,2,18,0,147,0,1
1,37,0,0,8,1,202,0,1
1,21,0,0,2,0,267,0,1
0,23,0,0,1,0,49,0,1
0,20,0,0,0,0,158,0,0
1,33,0,0,0,0,10,0,0
1,64,0,0,20,0,118,0,0
1,40,0,0,1,0,158,1,0
1,19,0,0,1,1,35,0,1
1,28,0,0,4,0,53,0,0
0,35,0,0,5,0,191,0,0
1,20,0,1,2,0,56,0,1
0,25,0,0,2,1,204,1,1
1,27,0,0,8,0,62,0,1
1,24,0,0,9,1,355,1,1
1,30,0,0,11,0,339,0,1
1,26,0,0,1,1,35,0,1
1,22,0,0,3,0,49,1,1
1,21,0,0,0,0,353,0,1
1,42,0,0,10,1,116,0,1
0,42,0,0,2,1,363,0,0
1,23,0,0,0,1,35,1,0
1,28,0,0,2,0,211,0,1
1,24,0,0,1,1,316,0,1
1,46,0,0,2,0,363,0,1
1,48,0,0,0,0,158,1,0
1,24,0,0,3,0,158,1,1
1,35,0,0,4,1,116,0,0
1,36,0,0,0,1,35,0,0
0,26,0,0,0,1,122,0,0
1,23,0,1,4,0,339,0,1
1,22,0,0,0,0,294,1,0
0,38,0,0,1,1,88,1,0
1,49,0,0,4,1,35,0,0
1,52,0,0,1,0,49,1,1
1,21,0,0,0,0,287,0,1
1,45,0,0,7,0,141,1,0
1,29,0,0,5,0,212,0,1
1,28,0,0,1,0,266,0,1
0,32,0,0,6,0,363,1,1
0,57,0,0,0,1,112,1,1
1,34,0,0,3,1,35,1,1
1,29,0,0,5,0,363,0,1
1,23,0,0,2,0,363,0,1
1,58,0,0,6,0,147,0,0
1,25,0,0,6,0,56,0,0
1,36,0,0,14,0,324,0,1
1,43,0,0,2,0,363,1,0
1,24,0,0,3,0,282,1,0
0,29,0,0,1,0,158,1,1
1,29,3,0,6,0,363,0,0
1,26,0,0,15,0,363,0,0
1,43,0,0,0,1,117,1,1
1,34,0,0,16,0,266,0,1
1,26,0,0,0,0,110,1,1
1,40,0,0,1,0,146,0,0
1,25,0,0,0,0,363,1,1
1,22,1,0,2,0,353,0,1
1,46,0,0,9,1,35,1,0
1,23,0,0,0,0,206,0,0
1,44,0,0,0,0,340,1,1
1,32,0,0,0,0,41,1,1
0,29,0,0,1,0,363,0,0
0,49,0,0,1,1,173,1,0
0,46,0,0,0,1,35,1,0
1,21,0,0,0,1,154,1,1
1,25,0,0,2,1,201,0,1
1,20,0,0,0,0,10,1,0
1,21,2,0,2,0,267,0,1
0,30,0,1,4,0,267,0,0
1,80,0,0,0,1,35,1,0
1,38,0,0,2,0,259,1,0
1,25,0,0,1,0,55,0,1
1,50,0,0,24,1,316,0,1
1,25,0,0,2,1,281,1,1
1,32,0,0,1,0,136,0,1
0,42,0,0,2,0,57,0,0
1,50,0,0,1,0,304,1,0
0,21,0,0,1,0,158,1,0
1,25,0,0,0,0,5,0,0
1,36,0,0,0,0,266,0,0
1,22,0,0,1,0,13,1,0
1,22,0,0,1,0,363,0,1
1,40,0,0,0,0,267,0,1
1,32,0,0,1,0,55,1,0
1,22,0,0,0,0,27,0,0
1,35,0,0,0,1,35,1,1
1,24,0,0,1,1,35,0,0
1,28,0,0,1,1,23,1,0
1,52,0,0,2,1,336,1,0
0,64,0,0,1,1,288,0,1
1,35,0,0,5,0,118,0,0
1,44,0,0,6,0,363,1,1
0,27,0,0,2,0,158,1,1
1,24,0,0,2,0,226,0,1
1,65,0,0,1,0,259,1,1
1,38,0,0,5,1,239,1,1
1,25,0,0,0,0,226,0,0
1,25,0,0,2,1,288,1,1
1,42,0,0,1,0,363,0,0
1,59,0,0,2,0,260,1,0
1,27,0,0,8,0,143,0,1
1,42,0,0,8,0,363,0,0
0,28,0,0,0,1,166,1,0
1,21,0,0,0,0,266,1,1
1,41,0,0,4,0,64,0,0
0,38,0,0,0,1,127,0,0
1,55,0,0,5,0,143,0,1
1,23,1,0,2,0,206,0,1
1,26,0,0,0,1,35,1,1
1,26,0,0,2,1,35,0,0
0,62,0,0,0,1,182,1,0
0,25,0,0,0,1,35,0,0
1,21,0,0,1,0,294,0,0
1,27,0,0,2,0,2,0,0
1,32,0,0,4,0,363,0,0
1,29,1,0,2,0,17,0,0
1,23,0,0,3,0,363,1,1
1,35,0,0,2,0,252,1,0
1,26,0,0,2,0,206,0,1
1,33,0,0,0,0,154,0,0
1,22,0,0,0,0,50,0,1
1,61,0,0,10,0,49,1,0
1,33,0,0,9,1,35,0,1
0,32,0,0,2,0,300,1,1
1,46,0,0,5,1,35,1,0
0,27,0,0,0,0,190,0,1
1,26,0,0,3,0,98,0,1
0,32,0,0,0,1,35,0,1
1,56,0,0,5,0,118,0,0
0,33,0,0,1,0,236,0,0
1,25,0,0,0,1,35,0,1
1,56,0,0,13,0,363,1,0
0,45,0,0,2,0,134,0,0
1,29,0,0,2,1,142,1,1
0,27,0,1,1,0,353,0,0
1,40,0,0,3,1,117,1,0
1,25,0,0,0,1,113,1,0
0,24,0,0,1,0,158,0,0
1,38,1,0,8,1,112,0,0
1,25,0,0,0,0,158,1,0
1,27,0,1,11,0,143,0,0
1,44,0,0,1,0,259,1,1
0,22,0,0,0,1,35,0,0
1,35,0,0,3,0,267,1,0
1,41,0,0,9,1,35,1,0
0,47,0,0,0,0,41,1,0
1,22,0,0,0,0,206,0,0
1,59,0,0,8,0,363,0,1
0,59,0,0,0,1,88,1,0
1,25,0,0,2,0,62,1,1
0,32,0,0,3,0,363,0,0
0,20,0,0,0,0,158,1,0
1,20,0,0,1,0,158,0,1
1,46,0,0,0,0,118,0,0
1,30,0,0,9,0,118,0,1
1,36,0,0,9,1,113,0,0
1,27,0,0,4,0,101,0,0
1,26,0,0,0,1,363,0,0
1,34,1,0,21,1,35,0,1
1,28,0,0,4,0,353,0,1
1,49,0,0,1,0,158,0,0
0,29,0,0,0,0,292,0,0
1,25,0,0,1,0,267,1,0
1,29,0,0,2,1,125,0,0
1,29,0,2,7,0,32,0,1
0,46,0,0,0,1,87,1,0
1,47,0,0,0,0,223,0,1
1,26,0,0,0,1,35,1,0
0,35,0,0,5,0,5,0,1
0,23,0,0,1,0,5,0,0
0,53,0,0,0,1,88,1,0
0,46,0,0,7,1,35,0,0
0,51,0,0,0,1,343,1,0
1,24,0,0,1,0,207,0,1
1,59,0,0,0,1,173,1,0
1,53,0,0,0,1,35,1,0
1,26,0,0,1,1,116,0,1
1,33,0,0,8,0,275,0,0
1,54,0,0,4,0,363,0,0
1,26,0,1,6,1,363,0,0
1,28,0,0,0,0,158,1,0
1,30,0,0,2,0,56,0,0
1,41,0,0,2,0,118,0,0
1,36,0,0,9,1,363,1,1
1,20,0,0,0,0,206,1,0
1,43,0,0,1,1,35,0,1
1,33,0,1,5,1,35,1,1
1,57,0,0,0,0,5,1,0
1,34,2,0,8,0,211,0,1
1,27,0,0,11,0,118,0,1
0,28,0,0,0,0,22,0,0
1,54,0,0,4,1,77,1,0
1,38,0,0,2,0,267,1,1
1,25,0,0,1,0,49,0,0
0,27,0,0,0,1,35,1,0
1,29,0,0,0,1,117,1,0
1,49,0,0,3,0,2,1,0
1,28,0,0,6,1,288,0,1
1,33,0,0,2,1,35,0,0
1,32,0,0,2,0,251,1,0
0,29,0,0,7,0,363,1,1
1,20,0,0,0,0,104,0,1
1,21,0,0,0,0,52,0,1
0,25,0,0,2,0,363,1,0
1,50,0,0,1,0,5,1,0
1,29,0,0,12,1,77,1,1
1,29,0,0,2,0,363,1,0
0,50,0,0,2,0,267,1,1
1,41,0,0,5,1,116,0,0
1,24,0,0,0,0,267,1,0
1,36,0,0,4,1,35,0,1
1,21,0,0,0,0,215,0,1
1,26,0,0,7,1,316,1,0
1,24,0,2,6,0,363,1,0
1,25,0,0,0,1,288,0,1
1,22,0,0,0,0,353,0,0
0,20,0,0,1,0,147,0,1
1,29,0,0,0,0,11,1,1
1,32,0,0,21,0,147,0,1
1,42,0,0,0,1,35,0,1
1,27,0,0,1,1,35,1,0
1,34,0,0,5,0,236,1,1
1,26,0,0,4,0,52,0,1
0,28,0,0,3,0,363,0,1
0,28,0,0,4,0,363,0,0
1,39,0,0,0,1,23,0,0
1,32,0,0,10,0,146,0,1
1,44,0,0,0,0,154,1,0
1,20,0,0,0,0,62,0,0
1,32,0,0,6,1,35,0,1
0,24,0,0,2,0,195,1,0
1,37,0,0,11,0,146,0,1
1,24,0,0,0,1,35,0,1
1,23,0,0,3,0,320,0,0
0,55,0,0,2,0,267,1,0
1,29,0,0,2,1,204,0,0
1,55,0,0,17,0,267,0,1
1,28,0,0,5,1,142,0,1
1,34,3,1,13,0,363,0,1
1,25,0,0,2,1,337,0,0
0,23,0,0,1,1,35,0,0
1,55,0,0,3,0,267,1,1
1,38,0,0,10,0,293,0,1
1,54,0,0,6,0,267,0,1
1,59,0,0,5,1,21,0,0
1,27,1,0,6,0,267,0,1
1,52,0,0,4,1,125,0,0
1,24,0,0,3,1,363,0,0
1,26,0,0,5,0,118,0,0
0,38,0,0,0,0,287,1,1
0,25,0,0,0,1,117,1,0
1,46,0,0,0,0,9,1,0
1,23,0,0,1,0,17,0,1
0,33,0,0,3,0,10,0,1
1,24,0,0,3,0,267,1,0
1,21,0,0,3,0,223,0,1
1,24,0,0,1,1,35,0,0
1,27,0,0,1,1,88,0,0
1,26,0,0,0,1,35,0,1
1,41,0,0,0,0,13,0,0
1,22,0,1,1,0,41,0,1
1,23,1,0,5,0,247,0,1
1,29,0,0,4,0,146,0,0
0,24,0,0,2,1,23,0,1
1,29,0,0,15,0,118,0,1
1,21,0,0,1,0,56,1,0
1,25,0,3,8,1,35,0,1
1,47,0,0,4,0,146,0,1
1,37,0,0,0,0,142,1,0
1,26,0,0,3,0,206,0,1
0,25,0,0,5,0,251,1,0
1,28,1,0,12,0,146,0,0
1,27,0,0,6,1,35,0,1
1,20,1,0,1,0,363,0,1
1,20,0,0,1,0,154,0,1
0,22,0,0,0,0,5,0,1
1,32,0,0,0,0,206,1,0
0,43,0,0,0,0,158,1,1
1,33,0,0,7,0,267,0,1
1,53,0,0,1,0,94,1,0
1,24,0,0,4,0,56,0,1
1,25,0,0,0,1,23,0,0
1,32,0,0,4,0,56,0,1
1,20,0,0,2,0,363,0,1
1,57,0,0,8,1,186,0,0
1,26,0,1,5,1,363,0,0
1,33,0,0,4,1,35,0,1
1,31,0,0,0,1,35,0,0
0,24,0,0,0,0,236,1,0
1,22,0,0,1,0,206,0,1
0,29,0,0,6,0,267,1,1
1,31,0,0,6,0,267,0,0
1,37,0,0,3,0,267,1,0
1,35,0,0,7,0,363,0,0
1,52,0,0,16,0,363,0,1
1,41,0,0,2,1,363,1,0
1,31,0,0,6,0,287,0,1
1,39,0,0,3,0,271,1,0
0,31,0,0,2,1,122,0,0
1,31,0,2,15,0,267,0,1
1,23,0,0,0,0,150,0,1
0,60,0,0,0,1,35,1,0
1,26,0,0,8,0,363,1,0
0,33,0,0,0,0,267,0,1
1,24,0,0,0,0,11,0,0
1,24,0,0,1,1,35,0,0
1,49,0,0,3,0,267,1,1
1,28,0,0,6,1,363,1,1
1,47,0,0,5,1,88,1,0
0,26,0,0,1,0,267,1,0
1,21,0,0,0,0,62,0,0
0,38,0,0,2,1,35,1,0
1,27,0,0,10,0,118,0,0
1,24,0,0,2,1,35,1,0
1,30,0,0,11,1,35,0,1
1,28,0,0,1,1,35,0,0
1,23,0,0,5,0,158,0,1
1,24,0,0,1,0,56,0,1
1,42,0,0,0,0,13,1,0
1,21,0,0,1,0,155,0,0
1,38,0,0,15,0,13,0,0
1,22,1,1,6,0,363,0,1
1,22,0,0,0,0,56,0,1
1,32,0,0,1,0,206,0,1
1,26,0,0,4,0,118,0,0
1,59,0,0,14,0,267,0,1
1,53,0,0,36,0,70,1,1
0,53,0,0,1,1,35,1,0
1,34,0,0,0,1,35,1,0
1,27,0,1,1,0,158,0,0
1,51,0,0,3,0,91,0,0
0,33,0,0,0,1,88,1,1
1,25,0,0,4,0,292,0,1
1,21,0,1,2,0,266,0,0
1,22,0,0,1,1,35,0,1
1,25,0,2,9,0,363,1,0
1,21,0,0,0,0,154,1,1
1,26,0,0,12,1,35,0,1
1,23,0,0,0,0,228,1,0
0,23,0,0,0,0,5,0,0
1,46,0,0,9,0,206,0,0
1,57,0,0,20,0,267,0,1
1,36,0,0,0,0,73,0,0
1,49,0,0,3,0,267,1,0
1,47,0,0,1,0,49,1,1
0,28,0,0,1,0,363,0,0
0,28,0,0,5,0,209,0,0
0,55,0,0,2,0,5,0,0
1,27,0,0,8,0,211,0,1
1,30,0,0,0,0,118,0,1
1,23,1,0,3,0,206,0,1
1,41,0,0,3,1,117,0,1
1,56,0,0,1,0,148,1,0
0,30,0,0,2,1,35,0,0
1,52,0,0,2,0,267,0,1
0,20,0,0,0,1,35,0,0
1,32,0,0,0,0,142,0,0
1,29,0,0,10,0,118,0,1
1,41,0,0,1,0,142,1,1
1,53,0,0,0,0,64,1,0
1,47,0,0,4,0,267,0,1
0,61,0,0,8,0,287,1,1
1,27,0,0,25,0,363,0,1
1,42,0,0,8,0,3,1,0
1,42,0,0,0,0,5,1,0
0,22,0,0,0,1,35,1,0
1,24,0,0,1,0,41,0,1
1,29,0,0,11,1,201,0,0
1,53,0,0,1,0,176,1,0
1,32,0,0,2,1,35,0,0
1,21,0,1,1,1,56,0,1
1,23,0,0,0,0,335,1,1
1,46,0,0,2,0,363,1,0
1,52,0,0,0,0,57,1,0
1,28,0,0,3,1,35,1,1
1,20,0,0,0,0,267,0,1
1,51,0,0,0,0,266,1,0
0,25,0,0,1,0,5,0,0
1,29,0,0,5,0,266,0,1
1,24,0,0,0,0,353,0,1
0,58,0,0,4,0,158,0,0
1,21,0,0,2,0,363,1,0
1,35,0,0,0,0,236,0,1
1,27,0,1,10,0,118,0,1
1,41,0,0,25,0,267,0,1
1,28,0,0,5,0,251,0,0
1,24,0,0,0,1,35,1,0
1,22,0,0,0,0,49,0,1
1,42,0,0,3,0,311,1,1
1,57,0,0,0,1,35,1,0
1,29,0,0,0,1,88,1,0
0,37,0,0,1,0,260,1,0
1,49,0,0,0,1,87,1,0
1,21,1,0,2,0,363,0,0
1,28,8,0,16,0,17,0,1
0,28,0,0,0,0,267,1,1
1,26,0,0,4,0,236,0,1
1,34,0,0,2,0,146,0,0
1,44,0,0,6,0,267,0,1
0,37,1,0,7,0,109,0,0
0,31,0,0,0,1,173,0,0
1,23,0,0,0,1,35,0,0
1,46,0,0,1,0,275,1,0
1,37,0,0,3,0,363,1,0
0,41,0,0,5,1,35,0,0
1,46,0,0,3,1,201,0,1
1,26,0,0,3,0,56,0,1
1,63,0,0,5,1,278,1,0
1,29,0,0,4,0,136,0,1
1,33,0,0,0,0,353,0,0
1,33,0,0,14,0,118,0,1
1,29,0,0,2,0,46,0,0
1,31,0,0,0,0,105,0,0
0,24,0,0,0,1,35,0,0
1,27,0,0,5,1,121,0,1
1,22,0,0,0,0,158,1,1
1,31,0,0,1,1,179,0,0
1,71,0,0,3,1,117,1,0
0,28,0,0,1,0,154,0,0
1,57,0,0,2,0,363,1,0
0,23,0,0,0,0,247,0,1
1,35,0,0,9,0,320,0,0
1,20,0,0,0,0,158,0,0
1,25,0,0,3,1,35,0,1
1,44,0,0,6,0,363,0,0
1,35,0,0,4,0,41,1,1
0,31,0,0,14,0,251,1,0
1,35,0,0,0,0,221,0,0
1,29,0,0,0,1,219,1,0
1,31,0,3,15,0,79,0,1
1,34,0,0,3,1,358,1,0
1,24,0,0,3,1,35,1,1
0,56,0,0,1,0,267,0,0
1,44,0,0,2,0,146,0,0
1,26,0,0,0,0,319,1,1
1,32,0,0,7,0,158,0,1
1,42,0,0,1,1,357,0,1
1,25,0,0,0,0,287,1,0
1,20,0,0,0,0,158,0,1
0,48,0,0,1,1,117,1,1
1,43,0,0,6,1,363,0,1
1,37,0,0,22,1,363,0,1
1,37,0,0,8,0,146,0,1
1,53,0,0,2,0,146,0,0
1,25,0,0,8,0,146,0,1
1,22,0,0,0,1,35,0,1
1,22,0,0,1,1,35,0,1
1,25,0,0,4,0,73,0,1
1,31,0,0,1,0,142,0,0
1,52,0,0,7,1,158,0,1
1,29,0,0,2,1,355,1,1
1,39,0,0,2,1,116,0,0
1,28,0,0,7,0,363,0,1
0,29,0,0,11,0,267,0,0
1,30,0,0,0,1,116,0,0
1,25,0,0,9,0,363,0,1
1,21,0,0,0,0,33,0,0
1,21,0,0,0,1,35,0,1
1,20,1,1,4,0,158,0,1
1,20,1,0,1,0,363,0,1
1,50,0,0,1,0,2,1,0
1,26,0,0,1,1,76,0,0
1,31,0,0,7,0,146,0,1
1,24,0,0,1,0,206,1,1
1,27,0,0,1,0,363,0,0
1,26,0,0,8,0,70,0,1
1,23,1,0,1,1,35,0,0
1,56,0,0,0,1,35,1,0
1,54,0,0,3,0,158,1,1
1,58,0,0,1,0,363,1,0
0,31,0,0,3,1,35,0,1
1,31,1,0,2,1,239,1,1
1,39,0,0,1,0,2,0,0
1,24,0,0,3,0,74,0,1
1,35,0,0,3,0,267,1,1
1,31,0,0,3,1,35,1,1
0,29,0,0,0,1,88,1,0
1,32,0,0,11,0,223,0,1
1,26,0,0,2,0,2,0,0
1,26,0,1,5,0,305,0,1
1,36,0,0,0,1,84,0,0
1,25,0,1,7,1,363,0,1
0,25,0,0,0,0,251,1,0
1,23,0,0,1,0,363,0,1
1,59,0,0,1,1,35,0,0
1,25,0,0,0,1,363,0,0
1,56,0,0,7,0,146,1,1
0,27,0,0,1,1,35,0,0
1,55,0,0,5,0,147,0,1
1,37,0,0,0,1,69,0,0
1,62,0,0,3,1,88,0,1
1,53,0,0,4,0,267,0,0
1,47,0,0,7,0,146,0,1
1,22,0,0,1,1,362,1,1
0,52,0,0,0,1,35,1,0
0,27,0,0,3,0,190,0,1
1,29,0,0,4,1,23,0,0
1,24,0,0,0,0,294,0,0
0,24,0,0,0,0,270,1,0
1,51,0,0,6,0,363,1,1
1,23,0,0,0,0,158,0,0
1,21,0,0,0,1,112,0,1
1,37,0,1,13,0,2,0,1
1,51,0,0,4,1,35,1,0
0,38,0,0,1,0,292,0,0
1,22,0,0,1,0,363,1,1
1,43,0,0,1,0,142,1,1
1,22,0,0,0,0,267,1,0
0,28,0,0,2,1,35,0,0
0,28,0,0,5,1,363,0,0
1,28,0,0,0,0,236,1,1
1,46,0,0,1,0,363,1,0
0,32,0,0,5,0,51,1,0
1,56,0,0,0,0,158,1,0
1,29,0,0,7,0,363,0,0
1,49,0,0,1,0,287,1,0
1,23,0,0,3,0,363,1,1
1,51,0,0,3,0,165,1,1
1,29,0,0,8,0,363,0,1
1,54,0,0,4,0,301,0,1
1,21,0,0,1,0,363,0,1
0,24,0,0,0,0,289,0,0
1,57,0,0,1,0,5,1,0
0,30,0,0,1,0,363,0,0
0,75,0,0,5,0,363,0,0
0,26,0,0,3,0,267,0,1
1,49,0,0,1,1,35,0,1
1,29,0,0,0,1,35,0,0
1,22,0,0,1,0,251,1,1
1,39,0,0,1,0,363,0,0
1,47,0,0,1,0,267,0,0
1,26,0,1,3,1,363,0,1
1,33,0,0,14,0,267,0,1
1,46,0,0,2,0,158,0,1
1,45,0,0,3,0,8,1,0
1,44,0,0,2,1,363,0,0
1,24,0,0,0,0,363,1,1
0,37,0,0,0,1,35,1,0
1,30,0,0,0,0,51,1,0
0,30,0,0,0,1,35,0,0
1,34,0,0,5,0,267,1,0
1,23,0,0,0,0,236,1,0
1,28,0,0,0,1,35,0,1
1,31,0,0,4,0,363,0,1
1,34,0,0,1,0,206,0,0
1,23,0,0,1,1,35,0,1
0,37,0,0,0,1,122,0,0
1,40,0,0,4,1,117,1,0
1,34,0,0,0,0,143,0,1
1,37,0,0,20,0,118,0,1
1,21,0,0,0,0,55,0,0
1,27,0,0,0,0,206,1,0
1,38,0,1,16,0,230,0,1
1,40,0,0,20,0,118,0,0
1,46,0,0,0,1,35,0,0
0,26,0,0,2,1,35,1,0
1,24,0,0,3,0,8,0,0
1,31,0,0,9,0,267,0,1
1,25,0,0,5,0,158,1,1
1,32,0,0,2,1,363,0,0
0,30,0,0,3,0,146,0,0
1,23,0,0,2,0,10,1,0
1,56,0,0,3,1,35,0,1
1,22,0,0,3,0,56,0,1
0,24,0,0,0,0,276,0,1
0,35,0,0,1,1,363,0,0
1,51,1,0,19,0,267,0,1
1,30,0,0,0,0,145,1,1
1,40,0,0,1,0,33,1,0
1,44,0,0,0,1,35,1,1
1,33,0,0,1,0,70,0,1
1,25,4,0,13,0,363,1,1
1,28,0,0,1,1,88,1,1
1,28,0,0,5,0,118,0,1
1,34,1,0,11,0,363,0,1
0,23,0,0,1,0,363,0,0
1,32,1,0,4,0,211,0,0
1,23,0,0,2,0,52,0,1
1,29,0,0,16,0,154,0,1
1,25,0,1,11,0,158,0,1
0,44,0,0,10,0,144,1,1
1,26,0,0,2,1,343,0,0
1,27,0,0,0,0,347,1,0
1,53,0,0,11,0,363,0,0
1,31,0,0,6,1,35,0,1
1,43,0,0,5,0,55,1,0
0,25,0,0,0,1,288,0,0
1,25,0,0,0,1,35,0,0
1,30,0,0,2,1,239,1,1
1,27,0,0,0,1,125,1,1
1,34,0,0,3,1,112,0,1
1,23,0,0,0,1,35,0,0
1,55,0,0,1,1,35,1,0
0,25,0,0,0,1,35,0,1
1,36,0,0,16,1,35,0,1
1,44,0,0,8,1,35,1,1
0,24,0,0,1,0,363,0,0
1,48,0,0,5,0,267,0,1
1,29,0,0,0,0,142,0,0
1,69,0,0,3,1,35,0,0
1,21,0,0,1,0,363,0,0
1,34,0,0,0,1,87,1,0
0,33,0,0,5,0,10,0,0
0,29,0,0,0,1,35,0,0
1,73,0,0,0,1,35,1,0
1,51,0,0,5,1,116,0,0
0,23,0,0,0,1,219,1,0
1,30,0,0,0,1,88,1,0
1,23,1,2,6,0,118,0,0
0,23,0,0,6,1,201,0,0
0,65,0,0,0,0,153,1,0
1,24,0,0,8,0,267,0,1
0,54,0,0,0,1,35,1,0
0,20,0,0,0,1,35,0,1
1,25,0,0,1,0,151,0,1
1,27,0,0,1,1,239,1,1
1,20,0,0,0,1,35,0,1
1,44,0,0,3,1,116,0,0
1,37,0,0,8,0,56,0,0
1,68,0,0,6,1,88,0,0
1,34,0,0,2,0,363,1,0
1,20,0,0,0,1,35,1,1
1,45,0,0,0,0,142,1,0
1,23,0,0,0,1,117,0,0
1,35,0,0,6,0,363,0,0
0,50,0,0,7,1,35,0,0
1,39,0,0,3,0,158,0,1
0,27,0,0,1,1,35,0,1
1,27,0,0,5,0,267,0,1
0,23,0,0,2,0,158,0,1
1,21,0,0,0,0,249,0,0
1,23,0,0,0,1,117,1,0
0,31,0,2,10,0,353,0,0
1,40,0,0,5,0,271,1,1
0,34,0,0,10,0,267,1,1
1,31,0,0,15,0,29,0,0
1,22,0,0,0,1,244,1,0
1,52,0,0,15,1,117,0,1
1,45,1,0,20,1,363,0,0
1,35,0,0,2,0,38,1,1
0,44,0,0,6,0,267,0,0
1,23,0,0,1,0,158,0,1
1,47,0,0,0,1,35,1,0
1,27,0,0,5,0,52,0,1
0,53,0,0,10,0,11,0,1
1,23,0,0,0,0,266,1,0
1,37,0,0,1,0,267,1,1
1,21,0,0,2,1,180,0,1
1,52,0,0,0,1,35,1,0
1,30,0,2,11,0,315,0,0
1,26,0,0,0,1,88,1,0
0,53,0,0,3,0,158,0,0
1,30,0,0,0,1,88,1,0
1,66,0,0,33,0,74,0,1
1,29,1,0,9,0,320,1,1
1,53,0,0,2,0,102,1,0
1,23,0,1,1,1,116,0,1
1,54,0,0,0,1,35,0,0
1,33,0,0,2,0,275,1,0
0,22,0,0,0,0,232,0,0
1,45,0,0,0,1,164,0,0
1,35,0,0,0,0,142,0,0
1,51,0,0,1,0,251,1,1
1,33,0,0,1,1,35,0,1
0,28,0,0,9,1,363,0,1
1,35,0,0,1,1,23,1,1
1,28,0,0,7,0,158,0,0
1,27,0,0,0,1,35,0,0
1,28,0,0,0,1,35,1,1
1,57,0,0,1,0,147,0,1
1,31,0,0,0,0,152,0,0
1,66,0,0,3,0,2,0,0
1,72,0,0,7,0,294,1,0
1,27,0,0,2,0,267,0,1
0,24,0,0,0,1,35,0,0
1,43,0,0,0,1,35,1,0
1,22,0,0,3,0,140,0,1
1,24,0,0,1,1,363,0,1
0,28,0,0,2,0,267,1,1
1,42,0,0,0,1,35,1,0
1,28,0,0,8,0,158,0,1
0,27,0,0,8,0,363,0,0
0,29,0,0,0,0,267,1,0
1,58,0,0,5,1,239,1,0
1,22,0,0,0,0,154,1,1
1,39,0,0,4,0,6,0,0
1,45,0,0,1,1,35,1,0
1,52,0,0,0,1,35,0,0
1,48,0,0,2,1,35,1,0
1,29,0,0,2,0,132,1,0
1,25,0,0,4,0,292,1,0
1,38,0,0,4,0,299,0,0
1,34,0,0,11,0,118,1,0
1,30,0,0,2,1,116,0,0
1,30,0,3,18,1,35,0,0
1,53,0,0,20,0,363,0,0
1,33,0,0,2,1,35,0,1
0,32,0,0,4,0,287,1,0
1,36,0,0,1,1,35,0,0
1,59,0,0,10,0,363,0,1
1,38,0,0,2,0,363,1,0
0,35,0,0,0,1,42,0,1
0,45,0,0,1,0,118,0,0
0,49,0,0,4,0,363,1,0
1,22,0,0,0,0,158,0,0
1,33,2,0,9,1,23,0,1
0,22,0,0,0,0,158,0,1
1,38,0,0,2,1,239,0,1
1,24,0,0,1,1,35,1,1
1,46,0,0,4,0,236,1,0
1,24,0,0,0,0,158,0,0
1,20,0,0,0,1,35,0,1
1,36,0,0,4,0,5,0,0
1,22,0,0,1,0,154,0,1
1,41,0,0,5,1,35,1,1
1,20,1,0,1,0,363,0,0
1,50,0,0,0,1,88,1,0
1,48,0,0,3,0,64,0,1
1,25,0,0,2,0,363,1,1
1,21,0,0,2,1,23,1,1
1,29,0,0,3,0,132,1,1
1,50,0,0,0,0,363,1,1
1,45,0,0,2,1,35,1,0
1,31,0,0,0,0,118,0,0
1,53,0,0,0,1,288,1,0
1,47,0,0,3,1,204,1,0
1,40,0,0,0,1,35,1,1
0,43,0,0,0,1,35,1,1
1,20,0,0,0,0,320,0,0
1,25,0,0,0,0,233,0,1
0,31,0,0,2,1,23,1,0
0,22,0,0,0,1,35,1,0
1,37,0,0,3,1,35,0,0
0,25,0,0,2,0,73,1,1
0,36,0,0,1,1,35,0,0
0,26,0,0,1,0,158,0,0
1,20,0,0,1,0,159,1,1
0,43,0,0,0,1,35,1,1
1,29,0,0,2,0,158,1,0
1,39,0,0,21,0,118,0,1
1,31,0,0,1,0,158,1,1
1,40,1,0,9,0,363,1,0
0,49,0,0,4,1,35,1,0
1,50,0,0,12,0,267,0,1
1,37,0,0,3,1,363,0,1
1,26,0,0,2,0,158,0,1
1,23,1,0,5,1,355,1,1
0,60,0,0,0,0,158,1,0
1,60,0,0,3,1,84,0,0
1,26,0,0,8,0,363,0,1
1,41,0,0,0,0,5,1,0
1,20,0,0,3,0,56,0,1
0,26,0,0,4,0,146,0,1
1,27,0,0,0,1,35,0,0
0,36,0,0,13,0,267,0,1
1,26,0,0,2,0,247,1,0
1,27,0,0,3,0,158,0,0
1,30,6,0,8,1,35,0,1
0,31,0,0,7,0,146,0,1
1,30,0,0,8,0,267,0,1
1,35,0,0,2,0,299,0,0
0,33,0,0,3,1,35,0,0
1,33,0,0,0,0,158,1,0
1,35,0,0,7,0,266,0,0
